volcano_number,volcano_name,eruption_number,eruption_start_year,event_number,event_type,eruption_category,vei,region,primary_volcano_type,tectonic_settings,elevation,major_rock_1,major_rock_2,major_rock_3,major_rock_4,major_rock_5,population_within_5_km,population_within_10_km,population_within_30_km,population_within_100_km
273050,Banahaw,16824,1909,126835,Lahar or mudflow,Uncertain Eruption,,Philippines and SE Asia,Complex,Subduction zone / Continental crust (>25 km),2158.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,754.0,93134.0,1698285.0,23837289.0
273050,Banahaw,16824,1909,126836,Debris avalanches,Uncertain Eruption,,Philippines and SE Asia,Complex,Subduction zone / Continental crust (>25 km),2158.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,754.0,93134.0,1698285.0,23837289.0
273070,Taal,16836,1715,126838,Explosion,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16836,1715,126839,Property damage,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16837,1716,126842,Explosion,Confirmed Eruption,4.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16837,1716,126843,Ash,Confirmed Eruption,4.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16837,1716,126844,Pyroclastic flow,Confirmed Eruption,4.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16837,1716,126845,Property damage,Confirmed Eruption,4.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16837,1716,126846,Fatalities,Confirmed Eruption,4.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16837,1716,126847,Tsunami,Confirmed Eruption,4.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16837,1716,126848,Volcanic tremor,Confirmed Eruption,4.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16837,1716,126849,Earthquakes (undefined),Confirmed Eruption,4.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16837,1716,126850,Fauna kill,Confirmed Eruption,4.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16837,1716,126851,Fauna kill,Confirmed Eruption,4.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16838,1729,126853,Explosion,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16839,1731,126855,Island formation,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16839,1731,126857,Explosion,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16839,1731,126858,Bombs,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16839,1731,126859,Pyroclastic flow,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16839,1731,126860,Property damage,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16839,1731,126861,Tsunami,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16839,1731,126862,Loud audible noises,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16839,1731,126863,Earthquakes (undefined),Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16839,1731,126864,Phreatomagmatic eruption,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16839,1731,126865,Fauna kill,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16839,1731,126866,Fauna kill,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16843,1808,126871,Phreatomagmatic eruption,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16844,1825,126873,Explosion,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16845,1842,126875,Explosion,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16846,1873,126877,Explosion,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16846,1873,126878,Property damage,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16847,1874,126880,Explosion,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16847,1874,126881,Property damage,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16847,1874,126882,Fatalities,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16847,1874,126883,Fauna kill,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16848,1878,126885,Ash,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16848,1878,126886,Phreatic activity,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16850,1903,126889,Explosion,Confirmed Eruption,2.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16851,1904,126891,Phreatic activity,Confirmed Eruption,1.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16851,1904,126892,Lightning,Confirmed Eruption,1.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16851,1904,126893,Blocks,Confirmed Eruption,1.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16852,1911,126895,Explosion,Confirmed Eruption,3.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16852,1911,126896,Ash,Confirmed Eruption,3.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16852,1911,126897,Pyroclastic flow,Confirmed Eruption,3.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16852,1911,126898,Phreatic activity,Confirmed Eruption,3.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16852,1911,126899,Property damage,Confirmed Eruption,3.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16852,1911,126900,Fatalities,Confirmed Eruption,3.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16852,1911,126901,Tsunami,Confirmed Eruption,3.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16852,1911,126902,Evacuations,Confirmed Eruption,3.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16852,1911,126903,Volcanic tremor,Confirmed Eruption,3.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273070,Taal,16852,1911,126904,Earthquakes (undefined),Confirmed Eruption,3.0,Philippines and SE Asia,Caldera,Subduction zone / Continental crust (>25 km),311.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt,Dacite, , ,717090.0,717090.0,2380326.0,24814047.0
273083,Pinatubo,16866,1450,126905,Property damage,Confirmed Eruption,5.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16866,1450,126906,Lahar or mudflow,Confirmed Eruption,5.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16867,1991,126909,Explosion,Confirmed Eruption,6.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16867,1991,126910,Ash,Confirmed Eruption,6.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16867,1991,126911,Pyroclastic flow,Confirmed Eruption,6.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16867,1991,126912,Phreatic activity,Confirmed Eruption,6.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16867,1991,126913,Lava dome formation,Confirmed Eruption,6.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16867,1991,126914,Property damage,Confirmed Eruption,6.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16867,1991,126915,Fatalities,Confirmed Eruption,6.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16867,1991,126916,Lahar or mudflow,Confirmed Eruption,6.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16867,1991,126917,Caldera formation,Confirmed Eruption,6.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16867,1991,126918,Evacuations,Confirmed Eruption,6.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16867,1991,126919,Eruption cloud,Confirmed Eruption,6.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16867,1991,126920,Volcanic tremor,Confirmed Eruption,6.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16867,1991,126921,Earthquakes (undefined),Confirmed Eruption,6.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16867,1991,126922,Deformation (inflation),Confirmed Eruption,6.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16867,1991,126923,Pumice,Confirmed Eruption,6.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16868,1992,126926,Explosion,Confirmed Eruption,1.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16868,1992,126927,Ash,Confirmed Eruption,1.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16868,1992,126928,Lava dome formation,Confirmed Eruption,1.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16868,1992,126929,Spine formation,Confirmed Eruption,1.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16868,1992,126930,Fatalities,Confirmed Eruption,1.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16868,1992,126931,Lahar or mudflow,Confirmed Eruption,1.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16868,1992,126932,Evacuations,Confirmed Eruption,1.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16868,1992,126933,Earthquakes (undefined),Confirmed Eruption,1.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16869,1993,126935,Phreatic activity,Confirmed Eruption,1.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16869,1993,126936,Property damage,Confirmed Eruption,1.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16869,1993,126937,Fatalities,Confirmed Eruption,1.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
273083,Pinatubo,16869,1993,126938,Evacuations,Confirmed Eruption,1.0,Philippines and SE Asia,Stratovolcano,Subduction zone / Continental crust (>25 km),1486.0,Dacite,Andesite / Basaltic Andesite, , , ,725.0,3808.0,1148684.0,21875048.0
274020,Didicas,16877,1969,126939,Fatalities,Confirmed Eruption,2.0,,,,,,,,,,,,,
274020,Didicas,16877,1969,126940,Tsunami,Confirmed Eruption,2.0,,,,,,,,,,,,,
274020,Didicas,16878,1978,126942,Explosion,Confirmed Eruption,2.0,,,,,,,,,,,,,
274020,Didicas,16878,1978,126943,Ash,Confirmed Eruption,2.0,,,,,,,,,,,,,
274020,Didicas,16878,1978,126944,Crater formation,Confirmed Eruption,2.0,,,,,,,,,,,,,
274030,Babuyan Claro,16879,1652,126946,Explosion,Confirmed Eruption,3.0,Philippines and SE Asia,Stratovolcano(es),Subduction zone / Crustal thickness unknown,1080.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt, , , ,208.0,222.0,222.0,11819.0
274030,Babuyan Claro,16880,1831,126948,Explosion,Confirmed Eruption,4.0,Philippines and SE Asia,Stratovolcano(es),Subduction zone / Crustal thickness unknown,1080.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt, , , ,208.0,222.0,222.0,11819.0
274030,Babuyan Claro,16880,1831,126949,Ash,Confirmed Eruption,4.0,Philippines and SE Asia,Stratovolcano(es),Subduction zone / Crustal thickness unknown,1080.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt, , , ,208.0,222.0,222.0,11819.0
